"State","Year","Quarter","District_Pincode","Transaction_count","Transaction_amount"
"punjab","2021","2","140308","901416","1425390000"
"punjab","2021","2","140301","714080","1040960000"
"punjab","2021","2","140603","619719","1217760000"
"punjab","2021","2","144001","546406","1220380000"
"punjab","2021","2","147001","470972","1151360000"
"punjab","2021","2","145001","388018","972087000"
"punjab","2021","2","141001","332063","817674000"
"punjab","2021","2","141003","325305","749871000"
"punjab","2021","3","141008","11041061","20678700000"
"punjab","2021","3","143001","1974996","4447290000"
"punjab","2021","3","140308","1122267","1653030000"
"punjab","2021","3","140301","880844","1253480000"
"punjab","2021","3","144001","844289","1780070000"
"punjab","2021","3","140603","833255","1590070000"
"punjab","2021","3","147001","648785","1494140000"
"punjab","2021","3","145001","520820","1288360000"
"punjab","2021","3","141001","470394","1088160000"
"punjab","2021","3","151001","425732","1020520000"
"punjab","2021","4","141008","13418112","26344600000"
"punjab","2021","4","143001","2428211","5753350000"
"punjab","2021","4","140308","1326368","2068400000"
"punjab","2021","4","140301","1195981","1643670000"
"punjab","2021","4","144001","1016229","2247450000"
"punjab","2021","4","140603","966217","1839650000"
"punjab","2021","4","147001","761878","1835020000"
"punjab","2021","4","145001","678080","1655350000"
"punjab","2021","4","141001","568332","1376080000"
"punjab","2021","4","151001","507382","1195570000"
"punjab","2022","1","141008","14304410","26314000000"
"punjab","2022","1","143001","2719468","6399440000"
"punjab","2022","1","140308","1392852","2125030000"
"punjab","2022","1","140301","1305956","1768540000"
"punjab","2022","1","140603","1074201","1963270000"
"punjab","2022","1","144001","1027217","2293800000"
"punjab","2022","1","147001","822756","1923330000"
"punjab","2022","1","145001","775802","1744470000"
"punjab","2022","1","141001","623201","1459310000"
"punjab","2022","1","151001","589881","1411830000"
"punjab","2022","2","141008","18613851","30932900000"
"punjab","2022","2","143001","3284678","7544430000"
"punjab","2022","2","140301","1707376","2132960000"
"punjab","2022","2","140308","1600015","2298740000"
"punjab","2022","2","144001","1384185","2874490000"
"punjab","2022","2","140603","1318798","2270500000"
"punjab","2022","2","147001","1030096","2239170000"
"punjab","2022","2","145001","962873","2069320000"
"punjab","2022","2","144411","841422","583294000"
"punjab","2022","2","141001","760816","1612740000"
"punjab","2022","3","141007","17194042","26076700000"
"punjab","2022","3","141008","3792453","7270600000"
"punjab","2022","3","143001","3641708","7946210000"
"punjab","2022","3","141003","3522146","5956980000"
"punjab","2022","3","160066","3341430","5058700000"
"punjab","2022","3","140301","1917528","2247400000"
"punjab","2022","3","144001","1584180","3130300000"
"punjab","2022","3","144411","1509657","1075950000"
"punjab","2022","3","140603","1501915","2472960000"
"punjab","2022","3","140308","1185509","1312940000"
"punjab","2022","4","141007","19531735","31243700000"
"punjab","2022","4","143001","4052053","9080040000"
"punjab","2022","4","141003","3953534","7008560000"
"punjab","2022","4","160066","2485138","4220000000"
"punjab","2022","4","140301","2203096","2481280000"
"punjab","2022","4","144001","2024135","3899240000"
"punjab","2022","4","144411","1891911","977306000"
"punjab","2022","4","141008","1881474","4512620000"
"punjab","2022","4","140603","1679582","2760120000"
"punjab","2022","4","147001","1320186","2673530000"
"rajasthan","2018","1","302001","209739","292412000"
"rajasthan","2018","1","302012","143135","199302000"
"rajasthan","2018","1","302015","137020","172400000"
"rajasthan","2018","1","302017","134012","163502000"
"rajasthan","2018","1","302029","128104","135556000"
"rajasthan","2018","1","302020","113159","148996000"
"rajasthan","2018","1","302022","101924","102091000"
"rajasthan","2018","1","311001","99262","137835000"
"rajasthan","2018","1","301001","84558","127306000"
"rajasthan","2018","1","302013","82106","106745000"
"rajasthan","2018","2","302001","242220","457737000"
"rajasthan","2018","2","302012","192441","334491000"
"rajasthan","2018","2","302015","192326","299145000"
"rajasthan","2018","2","302017","167027","248739000"
"rajasthan","2018","2","302029","158613","220665000"
"rajasthan","2018","2","302020","150131","247165000"
"rajasthan","2018","2","311001","133097","230527000"
"rajasthan","2018","2","302022","125440","158560000"
"rajasthan","2018","2","301001","116367","214794000"
"rajasthan","2018","2","302018","115194","181973000"
"rajasthan","2018","3","302001","304945","605574000"
"rajasthan","2018","3","302017","298447","426857000"
"rajasthan","2018","3","302012","292959","545461000"
"rajasthan","2018","3","302022","291883","300387000"
"rajasthan","2018","3","302015","281307","438256000"
"rajasthan","2018","3","302029","241188","359795000"
"rajasthan","2018","3","302020","221662","389701000"
"rajasthan","2018","3","311001","195470","364599000"
"rajasthan","2018","3","302018","172883","268560000"
"rajasthan","2018","3","301001","172776","320229000"
"rajasthan","2018","4","302015","444192","630329000"
"rajasthan","2018","4","302012","437412","845232000"
"rajasthan","2018","4","302017","436006","616650000"
"rajasthan","2018","4","302001","429176","900354000"
"rajasthan","2018","4","302029","369254","535832000"
"rajasthan","2018","4","302020","363407","576133000"
"rajasthan","2018","4","302022","342674","405324000"
"rajasthan","2018","4","302018","270041","392580000"
"rajasthan","2018","4","311001","256015","527713000"
"rajasthan","2018","4","301001","255251","514872000"
"rajasthan","2019","1","302001","4954219","7600400000"
"rajasthan","2019","1","302017","914628","927260000"
"rajasthan","2019","1","302015","888065","939365000"
"rajasthan","2019","1","302012","866730","1280260000"
"rajasthan","2019","1","302022","829260","671570000"
"rajasthan","2019","1","302029","817617","832399000"
"rajasthan","2019","1","302020","687134","829413000"
"rajasthan","2019","1","311001","523857","810765000"
"rajasthan","2019","1","302018","505288","555970000"
"rajasthan","2019","1","302013","494916","703839000"
"rajasthan","2019","2","302001","14130072","26047100000"
"rajasthan","2019","2","302015","961632","1089990000"
"rajasthan","2019","2","302017","894996","1019530000"
"rajasthan","2019","2","302012","890906","1541780000"
"rajasthan","2019","2","302029","746005","982069000"
"rajasthan","2019","2","302020","734567","999365000"
"rajasthan","2019","2","302022","622825","692917000"
"rajasthan","2019","2","311001","580827","1084980000"
"rajasthan","2019","2","302018","540137","651025000"
"rajasthan","2019","2","302033","481947","533558000"
"rajasthan","2019","3","302001","15037317","31903800000"
"rajasthan","2019","3","302012","1550134","2167510000"
"rajasthan","2019","3","302015","1480257","1488140000"
"rajasthan","2019","3","302017","1443448","1393650000"
"rajasthan","2019","3","302020","1210064","1401910000"
"rajasthan","2019","3","302029","1191769","1344390000"
"rajasthan","2019","3","311001","928820","1443440000"
"rajasthan","2019","3","302018","891386","905427000"
"rajasthan","2019","3","302022","863740","910362000"
"rajasthan","2019","3","302033","754156","719052000"
"rajasthan","2019","4","302001","17153003","41220700000"
"rajasthan","2019","4","302016","2336054","4842970000"
"rajasthan","2019","4","302017","1757873","1800310000"
"rajasthan","2019","4","302015","1739574","1826910000"
"rajasthan","2019","4","302012","1727597","2948690000"
"rajasthan","2019","4","302020","1516400","1899750000"
"rajasthan","2019","4","302029","1434616","1789930000"
"rajasthan","2019","4","311001","1121852","2021730000"
"rajasthan","2019","4","302018","1085573","1181100000"
"rajasthan","2019","4","302022","1075217","1230490000"
"rajasthan","2020","1","302016","24180734","56174100000"
"rajasthan","2020","1","302012","1996180","3326530000"
"rajasthan","2020","1","302017","1789653","1905820000"
"rajasthan","2020","1","302015","1770262","1906040000"
"rajasthan","2020","1","302020","1655754","2113730000"
"rajasthan","2020","1","302029","1549817","2022100000"
"rajasthan","2020","1","311001","1198654","2157950000"
"rajasthan","2020","1","302022","1149971","1382300000"
"rajasthan","2020","1","302018","1117666","1240830000"
"rajasthan","2020","1","302013","924684","1640590000"
"rajasthan","2020","2","302016","22032140","53610700000"
"rajasthan","2020","2","302012","1714609","2805380000"
"rajasthan","2020","2","311001","1047487","1845580000"
"rajasthan","2020","2","302029","1044546","1488170000"
"rajasthan","2020","2","302017","926234","1253760000"
"rajasthan","2020","2","302020","903625","1405330000"
"rajasthan","2020","2","302013","811144","1380880000"
"rajasthan","2020","2","301001","761900","1520340000"
"rajasthan","2020","2","302022","719586","886592000"
"rajasthan","2020","2","302021","663321","1074120000"
"rajasthan","2020","3","302016","34723808","78104700000"
"rajasthan","2020","3","302012","2978724","5083850000"
"rajasthan","2020","3","302029","2115683","3088840000"
"rajasthan","2020","3","302017","1968883","2458210000"
"rajasthan","2020","3","302020","1953633","2912250000"
"rajasthan","2020","3","311001","1889390","3796670000"
"rajasthan","2020","3","302015","1555246","2048390000"
"rajasthan","2020","3","302013","1417426","2558840000"
"rajasthan","2020","3","342003","1404294","3422320000"
"rajasthan","2020","3","302022","1351686","1726680000"
"rajasthan","2020","4","302016","31028451","71599300000"
"rajasthan","2020","4","302012","4133916","7568980000"
"rajasthan","2020","4","302029","2950949","4511170000"
"rajasthan","2020","4","302020","2848123","4361340000"
"rajasthan","2020","4","302017","2779460","3652600000"
"rajasthan","2020","4","311001","2629635","5425590000"
"rajasthan","2020","4","302015","2430258","3127350000"
"rajasthan","2020","4","302013","1977523","3736920000"
"rajasthan","2020","4","302022","1966049","2555420000"
"rajasthan","2020","4","302021","1854909","3227140000"
"rajasthan","2021","1","302016","65639307","124139000000"
"rajasthan","2021","1","302012","4626616","8288840000"
"rajasthan","2021","1","302020","3612063","5110070000"
"rajasthan","2021","1","302029","3465448","5109170000"
"rajasthan","2021","1","302015","3441904","3949710000"
"rajasthan","2021","1","302017","3318773","4063960000"
"rajasthan","2021","1","311001","3151531","6524690000"
"rajasthan","2021","1","342003","2738155","5518370000"
"rajasthan","2021","1","324006","2670189","5488680000"
"rajasthan","2021","1","302022","2387446","3011570000"
"rajasthan","2021","2","302016","81782827","152295000000"
"rajasthan","2021","2","302012","4455183","8128210000"
"rajasthan","2021","2","324006","3589441","7045760000"
"rajasthan","2021","2","342003","3266095","6504170000"
"rajasthan","2021","2","311001","3136173","6430450000"
"rajasthan","2021","2","302029","3101183","5128480000"
"rajasthan","2021","2","302020","2864013","4675940000"
"rajasthan","2021","2","302017","2560262","3674930000"
"rajasthan","2021","2","302022","2233349","2892410000"
"rajasthan","2021","2","302013","2197797","4079790000"
"rajasthan","2021","3","302016","108659324","179936000000"
"rajasthan","2021","3","302012","6639234","11240200000"
"rajasthan","2021","3","302029","5012691","7507160000"
"rajasthan","2021","3","302020","4961430","7074830000"
"rajasthan","2021","3","311001","4899345","9273340000"
"rajasthan","2021","3","342003","4829818","8703490000"
"rajasthan","2021","3","302015","4573490","5136440000"
"rajasthan","2021","3","302017","4394803","5407580000"
"rajasthan","2021","3","324006","4292426","7806750000"
"rajasthan","2021","3","302022","3587905","4232430000"
"rajasthan","2021","4","302016","130544931","225546000000"
"rajasthan","2021","4","302012","7664076","13974000000"
"rajasthan","2021","4","302020","5920882","8742490000"
"rajasthan","2021","4","342003","5816053","10861100000"
"rajasthan","2021","4","302029","5701411","9076210000"
"rajasthan","2021","4","311001","5610874","10912600000"
"rajasthan","2021","4","302015","5423917","6497160000"
"rajasthan","2021","4","302017","5032416","6628310000"
